                   x                   y                   u                   w                 rho                   T                   p                  mu                 mut                  yp                   k                 eps                  v2                  om                nuSA              alphat                 Prt                  kt                epst                 Pkt               qwall                ttau               twall                tauw                utau               yplus               tplus               uplus               resKt               resEt
   0.6718750000E+001   0.5729927155E+000   0.0000000000E+000   0.1489569215E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8064923898E-001   0.1686678774E+003   0.1841549209E+001   0.3794767382E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8063887880E-001   0.1000128476E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1686678774E+003                 NaN   0.1489569215E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.5810311901E+000   0.0000000000E+000   0.1483982396E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8033810592E-001   0.1654926800E+003   0.1865143429E+001   0.3907987105E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8032774580E-001   0.1000128973E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1654926800E+003                 NaN   0.1483982395E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.5889803778E+000   0.0000000000E+000   0.1478359174E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8000197000E-001   0.1623527508E+003   0.1888521694E+001   0.4023724284E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7999160994E-001   0.1000129514E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1623527508E+003                 NaN   0.1478359174E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.5968393157E+000   0.0000000000E+000   0.1472700848E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7964140760E-001   0.1592484703E+003   0.1911678366E+001   0.4142034342E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7963104760E-001   0.1000130100E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1592484703E+003                 NaN   0.1472700848E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6046071184E+000   0.0000000000E+000   0.1467008694E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7925702885E-001   0.1561801882E+003   0.1934608316E+001   0.4262974686E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7924666892E-001   0.1000130730E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1561801882E+003                 NaN   0.1467008694E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6122829773E+000   0.0000000000E+000   0.1461283963E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7884947439E-001   0.1531482240E+003   0.1957306909E+001   0.4386604742E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7883911454E-001   0.1000131405E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1531482240E+003                 NaN   0.1461283963E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6198661594E+000   0.0000000000E+000   0.1455527887E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7841941212E-001   0.1501528671E+003   0.1979769996E+001   0.4512985993E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7840905235E-001   0.1000132125E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1501528671E+003                 NaN   0.1455527887E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6273560065E+000   0.0000000000E+000   0.1449741674E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7796753405E-001   0.1471943775E+003   0.2001993904E+001   0.4642182021E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7795717437E-001   0.1000132889E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1471943775E+003                 NaN   0.1449741674E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6347519342E+000   0.0000000000E+000   0.1443926514E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7749455311E-001   0.1442729860E+003   0.2023975427E+001   0.4774258550E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7748419351E-001   0.1000133699E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1442729860E+003                 NaN   0.1443926514E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6420534307E+000   0.0000000000E+000   0.1438083577E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7700120001E-001   0.1413888949E+003   0.2045711822E+001   0.4909283503E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7699084051E-001   0.1000134555E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1413888949E+003                 NaN   0.1438083577E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6492600552E+000   0.0000000000E+000   0.1432214012E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7648822020E-001   0.1385422782E+003   0.2067200799E+001   0.5047327052E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7647786080E-001   0.1000135456E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1385422782E+003                 NaN   0.1432214012E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6563714369E+000   0.0000000000E+000   0.1426318953E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7595637072E-001   0.1357332824E+003   0.2088440517E+001   0.5188461684E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7594601142E-001   0.1000136403E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1357332824E+003                 NaN   0.1426318952E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6633872735E+000   0.0000000000E+000   0.1420399513E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7540641716E-001   0.1329620270E+003   0.2109429582E+001   0.5332762265E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7539605798E-001   0.1000137397E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1329620270E+003                 NaN   0.1420399513E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6703073296E+000   0.0000000000E+000   0.1414456791E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7483913062E-001   0.1302286048E+003   0.2130167040E+001   0.5480306117E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7482877155E-001   0.1000138437E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1302286048E+003                 NaN   0.1414456790E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6771314353E+000   0.0000000000E+000   0.1408491865E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7425528465E-001   0.1275330831E+003   0.2150652377E+001   0.5631173093E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7424492570E-001   0.1000139524E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1275330831E+003                 NaN   0.1408491865E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6838594844E+000   0.0000000000E+000   0.1402505800E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7365565226E-001   0.1248755037E+003   0.2170885515E+001   0.5785445667E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7364529344E-001   0.1000140658E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1248755037E+003                 NaN   0.1402505800E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6904914328E+000   0.0000000000E+000   0.1396499642E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7304100291E-001   0.1222558841E+003   0.2190866812E+001   0.5943209026E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7303064422E-001   0.1000141840E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1222558841E+003                 NaN   0.1396499641E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.6970272970E+000   0.0000000000E+000   0.1390474419E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7241209952E-001   0.1196742177E+003   0.2210597056E+001   0.6104551170E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7240174097E-001   0.1000143070E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1196742177E+003                 NaN   0.1390474419E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7034671521E+000   0.0000000000E+000   0.1384431144E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7176969558E-001   0.1171304750E+003   0.2230077471E+001   0.6269563022E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7175933717E-001   0.1000144349E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1171304750E+003                 NaN   0.1384431144E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7098111301E+000   0.0000000000E+000   0.1378370813E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7111453219E-001   0.1146246036E+003   0.2249309709E+001   0.6438338546E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7110417393E-001   0.1000145677E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1146246036E+003                 NaN   0.1378370813E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7160594182E+000   0.0000000000E+000   0.1372294401E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7044733525E-001   0.1121565298E+003   0.2268295855E+001   0.6610974873E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7043697714E-001   0.1000147055E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1121565298E+003                 NaN   0.1372294401E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7222122567E+000   0.0000000000E+000   0.1366202867E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6976881264E-001   0.1097261586E+003   0.2287038422E+001   0.6787572435E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6975845469E-001   0.1000148483E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1097261586E+003                 NaN   0.1366202866E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7282699377E+000   0.0000000000E+000   0.1360097149E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6907965152E-001   0.1073333746E+003   0.2305540353E+001   0.6968235114E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6906929373E-001   0.1000149962E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1073333746E+003                 NaN   0.1360097148E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7342328025E+000   0.0000000000E+000   0.1353978164E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6838051568E-001   0.1049780430E+003   0.2323805016E+001   0.7153070400E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6837015806E-001   0.1000151493E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1049780430E+003                 NaN   0.1353978164E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7401012403E+000   0.0000000000E+000   0.1347846809E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6767204306E-001   0.1026600101E+003   0.2341836205E+001   0.7342189554E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6766168562E-001   0.1000153077E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1026600101E+003                 NaN   0.1347846809E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7458756861E+000   0.0000000000E+000   0.1341703955E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6695484333E-001   0.1003791040E+003   0.2359638137E+001   0.7535707795E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6694448607E-001   0.1000154714E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.1003791040E+003                 NaN   0.1341703954E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7515566189E+000   0.0000000000E+000   0.1335550448E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6622949563E-001   0.9813513555E+002   0.2377215445E+001   0.7733744485E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6621913856E-001   0.1000156406E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.9813513555E+002                 NaN   0.1335550448E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7571445598E+000   0.0000000000E+000   0.1329387108E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6549654655E-001   0.9592789888E+002   0.2394573180E+001   0.7936423345E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6548618967E-001   0.1000158154E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.9592789888E+002                 NaN   0.1329387107E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7626400702E+000   0.0000000000E+000   0.1323214723E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6475650817E-001   0.9375717229E+002   0.2411716798E+001   0.8143872664E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6474615149E-001   0.1000159958E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.9375717229E+002                 NaN   0.1323214723E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7680437497E+000   0.0000000000E+000   0.1317034051E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6400985642E-001   0.9162271888E+002   0.2428652159E+001   0.8356225544E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6399949996E-001   0.1000161821E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.9162271888E+002                 NaN   0.1317034051E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7733562346E+000   0.0000000000E+000   0.1310845814E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6325702967E-001   0.8952428735E+002   0.2445385516E+001   0.8573620142E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6324667342E-001   0.1000163744E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.8952428735E+002                 NaN   0.1310845813E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7785781959E+000   0.0000000000E+000   0.1304650695E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6249842747E-001   0.8746161263E+002   0.2461923502E+001   0.8796199939E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6248807144E-001   0.1000165728E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.8746161263E+002                 NaN   0.1304650694E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7837103376E+000   0.0000000000E+000   0.1298449337E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6173440970E-001   0.8543441668E+002   0.2478273127E+001   0.9024114025E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6172405389E-001   0.1000167776E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.8543441668E+002                 NaN   0.1298449337E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7887533946E+000   0.0000000000E+000   0.1292242338E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6096529592E-001   0.8344240914E+002   0.2494441753E+001   0.9257517395E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6095494035E-001   0.1000169889E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.8344240914E+002                 NaN   0.1292242338E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7937081316E+000   0.0000000000E+000   0.1286030247E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.6019136508E-001   0.8148528804E+002   0.2510437088E+001   0.9496571272E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.6018100975E-001   0.1000172070E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.8148528804E+002                 NaN   0.1286030246E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.7985753407E+000   0.0000000000E+000   0.1279813560E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5941285556E-001   0.7956274046E+002   0.2526267162E+001   0.9741443440E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5940250048E-001   0.1000174321E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.7956274046E+002                 NaN   0.1279813560E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8033558400E+000   0.0000000000E+000   0.1273592718E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5862996549E-001   0.7767444322E+002   0.2541940311E+001   0.9992308608E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5861961067E-001   0.1000176644E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.7767444322E+002                 NaN   0.1273592717E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8080504721E+000   0.0000000000E+000   0.1267368098E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5784285351E-001   0.7582006355E+002   0.2557465154E+001   0.1024934878E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5783249896E-001   0.1000179044E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.7582006355E+002                 NaN   0.1267368098E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8126601021E+000   0.0000000000E+000   0.1261140015E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5705163983E-001   0.7399925969E+002   0.2572850566E+001   0.1051275368E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5704128555E-001   0.1000181522E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.7399925969E+002                 NaN   0.1261140014E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8171856164E+000   0.0000000000E+000   0.1254908709E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5625640765E-001   0.7221168154E+002   0.2588105658E+001   0.1078272113E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5624605366E-001   0.1000184084E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.7221168154E+002                 NaN   0.1254908709E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8216279208E+000   0.0000000000E+000   0.1248674349E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5545720497E-001   0.7045697128E+002   0.2603239739E+001   0.1105945756E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5544685128E-001   0.1000186732E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.7045697128E+002                 NaN   0.1248674349E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8259879393E+000   0.0000000000E+000   0.1242437021E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5465404672E-001   0.6873476398E+002   0.2618262296E+001   0.1134317841E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5464369333E-001   0.1000189471E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.6873476398E+002                 NaN   0.1242437021E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8302666123E+000   0.0000000000E+000   0.1236196726E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5384691726E-001   0.6704468814E+002   0.2633182953E+001   0.1163410870E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5383656418E-001   0.1000192306E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.6704468814E+002                 NaN   0.1236196726E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8344648955E+000   0.0000000000E+000   0.1229953374E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5303577318E-001   0.6538636631E+002   0.2648011436E+001   0.1193248353E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5302542043E-001   0.1000195241E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.6538636631E+002                 NaN   0.1229953374E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8385837580E+000   0.0000000000E+000   0.1223706778E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5222054650E-001   0.6375941560E+002   0.2662757540E+001   0.1223854862E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5221019408E-001   0.1000198283E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.6375941560E+002                 NaN   0.1223706778E+002   0.0000000000E+000   0.0000000000E+000
   0.6718750000E+001   0.8426241817E+000   0.0000000000E+000   0.1217456651E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.5140114800E-001   0.6216344825E+002   0.2677431088E+001   0.1255256092E+002   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.5139079594E-001   0.1000201438E+001   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.1000000000E+001   0.1000000000E+001   0.6216344825E+002                 NaN   0.1217456651E+002   0.0000000000E+000   0.0000000000E+000
