                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.901683821253E+00  0.440854935542E-07  0.135488577127E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.368550689455E+01  0.247315466904E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.244369960658E-01  0.268780656780E+02  0.000000000000E+00  0.000000000000E+00  0.354063487788E+02
  0.907173915325E+00  0.411555031933E-07  0.133601948370E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.373713075320E+01  0.262854554154E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.226866124595E-01  0.288495595022E+02  0.000000000000E+00  0.000000000000E+00  0.334292155336E+02
  0.912434291527E+00  0.383285509788E-07  0.131656357760E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.378590426562E+01  0.279435532005E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.209938688798E-01  0.309910745227E+02  0.000000000000E+00  0.000000000000E+00  0.315348099852E+02
  0.917472901989E+00  0.356074876796E-07  0.129646460038E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.383119507042E+01  0.297125188707E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.193602823175E-01  0.333183494095E+02  0.000000000000E+00  0.000000000000E+00  0.297202683538E+02
  0.922297573538E+00  0.329943585939E-07  0.127566234033E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.387225565924E+01  0.315989771075E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.177871548346E-01  0.358478846202E+02  0.000000000000E+00  0.000000000000E+00  0.279827719846E+02
  0.926915994616E+00  0.304904736959E-07  0.125408883123E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.390820275848E+01  0.336092217202E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.162756123874E-01  0.385964896700E+02  0.000000000000E+00  0.000000000000E+00  0.263195520591E+02
  0.931335703976E+00  0.280964817683E-07  0.123166721730E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.393799335433E+01  0.357488005491E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.148266442686E-01  0.415805061173E+02  0.000000000000E+00  0.000000000000E+00  0.247278936658E+02
  0.935564081039E+00  0.258124413089E-07  0.120831047461E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.396039726232E+01  0.380219069016E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.134411424502E-01  0.448145414388E+02  0.000000000000E+00  0.000000000000E+00  0.232051392731E+02
  0.939608337794E+00  0.236378887281E-07  0.118391999742E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.397396653211E+01  0.404305045469E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.121199400997E-01  0.483094758708E+02  0.000000000000E+00  0.000000000000E+00  0.217486916464E+02
  0.943475512122E+00  0.215719096857E-07  0.115838408069E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.397700270435E+01  0.429730924743E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.108638485369E-01  0.520694055487E+02  0.000000000000E+00  0.000000000000E+00  0.203560162517E+02
