                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.527205178186E+00  0.000000000000E+00  0.191503365050E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.176464411752E+01  0.318310498228E+01  0.762121595445E+00  0.000000000000E+00  0.000000000000E+00  0.929507805955E-01  0.281875490580E+01  0.000000000000E+00  0.000000000000E+00  0.170205929232E+03
  0.544139166533E+00  0.000000000000E+00  0.190544260753E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.182692302825E+01  0.341569640127E+01  0.770859973832E+00  0.000000000000E+00  0.000000000000E+00  0.907066426807E-01  0.307275289728E+01  0.000000000000E+00  0.000000000000E+00  0.164109700827E+03
  0.560737435268E+00  0.000000000000E+00  0.189551376123E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.189047364013E+01  0.366284114643E+01  0.779378105530E+00  0.000000000000E+00  0.000000000000E+00  0.884959422436E-01  0.333978955836E+01  0.000000000000E+00  0.000000000000E+00  0.158134331336E+03
  0.576989756281E+00  0.000000000000E+00  0.188525873982E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.195517476428E+01  0.392513482540E+01  0.787588658940E+00  0.000000000000E+00  0.000000000000E+00  0.863084023296E-01  0.362041998053E+01  0.000000000000E+00  0.000000000000E+00  0.152283502874E+03
  0.592887168785E+00  0.000000000000E+00  0.187468868860E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.202091738065E+01  0.420324028585E+01  0.795405901657E+00  0.000000000000E+00  0.000000000000E+00  0.841348208430E-01  0.391532025711E+01  0.000000000000E+00  0.000000000000E+00  0.146560441320E+03
  0.608421965580E+00  0.000000000000E+00  0.186381405998E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.208760536556E+01  0.449789554888E+01  0.802746810157E+00  0.000000000000E+00  0.000000000000E+00  0.819672293809E-01  0.422529405415E+01  0.000000000000E+00  0.000000000000E+00  0.140967921263E+03
  0.623587671557E+00  0.000000000000E+00  0.185264444121E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.215515572988E+01  0.480992108568E+01  0.809531979472E+00  0.000000000000E+00  0.000000000000E+00  0.797989814999E-01  0.455127842906E+01  0.000000000000E+00  0.000000000000E+00  0.135508273739E+03
  0.638379015133E+00  0.000000000000E+00  0.184118841653E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.222349844667E+01  0.514022652897E+01  0.815686338682E+00  0.000000000000E+00  0.000000000000E+00  0.776247825008E-01  0.489434944803E+01  0.000000000000E+00  0.000000000000E+00  0.130183396516E+03
  0.652791893321E+00  0.000000000000E+00  0.182945345970E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.229257594846E+01  0.548981694248E+01  0.821139685979E+00  0.000000000000E+00  0.000000000000E+00  0.754406723038E-01  0.525572810550E+01  0.000000000000E+00  0.000000000000E+00  0.124994766667E+03
  0.666823331172E+00  0.000000000000E+00  0.181744585204E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.236234236874E+01  0.585979878594E+01  0.825827062104E+00  0.000000000000E+00  0.000000000000E+00  0.732439720133E-01  0.563678698617E+01  0.000000000000E+00  0.000000000000E+00  0.119943455173E+03
  0.680471436355E+00  0.000000000000E+00  0.180517062114E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.243276259367E+01  0.625138571286E+01  0.829688983392E+00  0.000000000000E+00  0.000000000000E+00  0.710332035459E-01  0.603905804589E+01  0.000000000000E+00  0.000000000000E+00  0.115030143271E+03
  0.693735349609E+00  0.000000000000E+00  0.179263149531E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.250381117813E+01  0.666590432707E+01  0.832671556326E+00  0.000000000000E+00  0.000000000000E+00  0.688079903829E-01  0.646424182863E+01  0.000000000000E+00  0.000000000000E+00  0.110255140297E+03
  0.706615191814E+00  0.000000000000E+00  0.177983086952E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.257547116885E+01  0.710480000451E+01  0.834726494840E+00  0.000000000000E+00  0.000000000000E+00  0.665689462105E-01  0.691421838717E+01  0.000000000000E+00  0.000000000000E+00  0.105618402732E+03
  0.719112008396E+00  0.000000000000E+00  0.176676977865E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.264773286511E+01  0.756964286112E+01  0.835811060163E+00  0.000000000000E+00  0.000000000000E+00  0.643175570115E-01  0.739106013603E+01  0.000000000000E+00  0.000000000000E+00  0.101119554223E+03
  0.731227711756E+00  0.000000000000E+00  0.175344787448E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.272059253656E+01  0.806213391673E+01  0.835887941212E+00  0.000000000000E+00  0.000000000000E+00  0.620560610815E-01  0.789704683486E+01  0.000000000000E+00  0.000000000000E+00  0.967579063086E+02
  0.742965022361E+00  0.000000000000E+00  0.173986340346E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.279405110774E+01  0.858411146959E+01  0.834925091639E+00  0.000000000000E+00  0.000000000000E+00  0.597873305052E-01  0.843468287621E+01  0.000000000000E+00  0.000000000000E+00  0.925324796203E+02
  0.754327409112E+00  0.000000000000E+00  0.172601318248E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.286811280959E+01  0.913755765508E+01  0.832895537921E+00  0.000000000000E+00  0.000000000000E+00  0.575147568159E-01  0.900671702914E+01  0.000000000000E+00  0.000000000000E+00  0.884420253554E+02
  0.765319029543E+00  0.000000000000E+00  0.171189257028E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.294278379021E+01  0.972460511443E+01  0.829777171452E+00  0.000000000000E+00  0.000000000000E+00  0.552421428918E-01  0.961616476185E+01  0.000000000000E+00  0.000000000000E+00  0.844850468041E+02
  0.775944670349E+00  0.000000000000E+00  0.169749543271E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.301807066936E+01  0.103475436416E+02  0.825552536633E+00  0.000000000000E+00  0.000000000000E+00  0.529736025872E-01  0.102663332264E+02  0.000000000000E+00  0.000000000000E+00  0.806598207573E+02
  0.786209688719E+00  0.000000000000E+00  0.168281409999E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.309397901441E+01  0.110088266066E+02  0.820208626467E+00  0.000000000000E+00  0.000000000000E+00  0.507134691477E-01  0.109608489226E+02  0.000000000000E+00  0.000000000000E+00  0.769644186303E+02
  0.796119954844E+00  0.000000000000E+00  0.166783931468E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.317051170791E+01  0.117110768649E+02  0.813736697406E+00  0.000000000000E+00  0.000000000000E+00  0.484662131118E-01  0.117036879545E+02  0.000000000000E+00  0.000000000000E+00  0.733967271561E+02
  0.805681795985E+00  0.000000000000E+00  0.165256016923E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.324766717003E+01  0.124570917517E+02  0.806132116089E+00  0.000000000000E+00  0.000000000000E+00  0.462363701306E-01  0.124992086210E+02  0.000000000000E+00  0.000000000000E+00  0.699544685242E+02
  0.814901942364E+00  0.000000000000E+00  0.163696403225E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.332543739092E+01  0.132498466159E+02  0.797394252556E+00  0.000000000000E+00  0.000000000000E+00  0.440284789490E-01  0.133521858236E+02  0.000000000000E+00  0.000000000000E+00  0.666352198570E+02
  0.823787475159E+00  0.000000000000E+00  0.162103646315E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.340380571981E+01  0.140924961651E+02  0.787526437586E+00  0.000000000000E+00  0.000000000000E+00  0.418470296707E-01  0.142678463591E+02  0.000000000000E+00  0.000000000000E+00  0.634364319342E+02
  0.832345776773E+00  0.000000000000E+00  0.160476111544E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.348274434758E+01  0.149883726539E+02  0.776536006440E+00  0.000000000000E+00  0.000000000000E+00  0.396964223777E-01  0.152519035486E+02  0.000000000000E+00  0.000000000000E+00  0.603554470932E+02
  0.840584483568E+00  0.000000000000E+00  0.158811962972E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.356221140895E+01  0.159409796410E+02  0.764434458045E+00  0.000000000000E+00  0.000000000000E+00  0.375809361881E-01  0.163105887032E+02  0.000000000000E+00  0.000000000000E+00  0.573895162476E+02
  0.848511441146E+00  0.000000000000E+00  0.157109151882E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.364214761886E+01  0.169539796462E+02  0.751237768164E+00  0.000000000000E+00  0.000000000000E+00  0.355047089264E-01  0.174506801086E+02  0.000000000000E+00  0.000000000000E+00  0.545358149836E+02
  0.856134662290E+00  0.000000000000E+00  0.155365404529E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.372247235886E+01  0.180311737413E+02  0.736966487154E+00  0.000000000000E+00  0.000000000000E+00  0.334717083458E-01  0.186795300817E+02  0.000000000000E+00  0.000000000000E+00  0.517914587034E+02
  0.863462287581E+00  0.000000000000E+00  0.153578208381E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.380307914639E+01  0.191764710262E+02  0.721645316152E+00  0.000000000000E+00  0.000000000000E+00  0.314856836792E-01  0.200050855603E+02  0.000000000000E+00  0.000000000000E+00  0.491535168009E+02
  0.870502548731E+00  0.000000000000E+00  0.151744796236E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.388383039739E+01  0.203938453641E+02  0.705302738398E+00  0.000000000000E+00  0.000000000000E+00  0.295501275689E-01  0.214359040090E+02  0.000000000000E+00  0.000000000000E+00  0.466190258638E+02
  0.877263734600E+00  0.000000000000E+00  0.149862128134E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.396455134124E+01  0.216872756561E+02  0.687970701334E+00  0.000000000000E+00  0.000000000000E+00  0.276682470787E-01  0.229811546246E+02  0.000000000000E+00  0.000000000000E+00  0.441850019056E+02
  0.883754159883E+00  0.000000000000E+00  0.147926871003E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.404502292932E+01  0.230606650296E+02  0.669684347275E+00  0.000000000000E+00  0.000000000000E+00  0.258429426264E-01  0.246505978058E+02  0.000000000000E+00  0.000000000000E+00  0.418484516403E+02
  0.889982136389E+00  0.000000000000E+00  0.145935375999E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.412497356061E+01  0.245177332301E+02  0.650481792315E+00  0.000000000000E+00  0.000000000000E+00  0.240767937921E-01  0.264545333488E+02  0.000000000000E+00  0.000000000000E+00  0.396063828200E+02
  0.895955946863E+00  0.000000000000E+00  0.143883653533E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.420406942955E+01  0.260618752248E+02  0.630403954851E+00  0.000000000000E+00  0.000000000000E+00  0.223720510570E-01  0.284037045437E+02  0.000000000000E+00  0.000000000000E+00  0.374558136598E+02
  0.901683821253E+00  0.000000000000E+00  0.141767346058E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.428190328709E+01  0.276959775448E+02  0.609494436704E+00  0.000000000000E+00  0.000000000000E+00  0.207306326149E-01  0.305091410466E+02  0.000000000000E+00  0.000000000000E+00  0.353937813825E+02
  0.907173915325E+00  0.000000000000E+00  0.139581698789E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.435798139775E+01  0.294221822509E+02  0.587799461438E+00  0.000000000000E+00  0.000000000000E+00  0.191541254754E-01  0.327819178538E+02  0.000000000000E+00  0.000000000000E+00  0.334173499159E+02
  0.912434291527E+00  0.000000000000E+00  0.137321528642E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.443170847972E+01  0.312415866590E+02  0.565367875988E+00  0.000000000000E+00  0.000000000000E+00  0.176437901519E-01  0.352328005948E+02  0.000000000000E+00  0.000000000000E+00  0.315236167821E+02
  0.917472901989E+00  0.000000000000E+00  0.134981191946E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.450237044094E+01  0.331538652807E+02  0.542251223400E+00  0.000000000000E+00  0.000000000000E+00  0.162005682952E-01  0.378717384240E+02  0.000000000000E+00  0.000000000000E+00  0.297097192178E+02
  0.922297573538E+00  0.000000000000E+00  0.132554551710E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.456911478319E+01  0.351567990751E+02  0.518503896081E+00  0.000000000000E+00  0.000000000000E+00  0.148250927015E-01  0.407071547425E+02  0.000000000000E+00  0.000000000000E+00  0.279728395686E+02
  0.926915994616E+00  0.000000000000E+00  0.130034945668E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.463092865824E+01  0.372456965417E+02  0.494183380705E+00  0.000000000000E+00  0.000000000000E+00  0.135176991903E-01  0.437449727287E+02  0.000000000000E+00  0.000000000000E+00  0.263102099988E+02
  0.931335703976E+00  0.000000000000E+00  0.127415156854E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.468661475105E+01  0.394126921529E+02  0.469350607476E+00  0.000000000000E+00  0.000000000000E+00  0.122784399241E-01  0.469872973621E+02  0.000000000000E+00  0.000000000000E+00  0.247191165608E+02
  0.935564081039E+00  0.000000000000E+00  0.124687389206E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.473476547030E+01  0.416459112605E+02  0.444070417902E+00  0.000000000000E+00  0.000000000000E+00  0.111070978146E-01  0.504306590889E+02  0.000000000000E+00  0.000000000000E+00  0.231969026660E+02
  0.939608337794E+00  0.000000000000E+00  0.121843251660E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.477373639723E+01  0.439284985958E+02  0.418412166057E+00  0.000000000000E+00  0.000000000000E+00  0.100032017532E-01  0.540637083478E+02  0.000000000000E+00  0.000000000000E+00  0.217409720018E+02
  0.943475512122E+00  0.000000000000E+00  0.118873755519E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.480162064091E+01  0.462375222190E+02  0.392450468182E+00  0.000000000000E+00  0.000000000000E+00  0.896604250542E-02  0.578642385381E+02  0.000000000000E+00  0.000000000000E+00  0.203487909338E+02
  0.947172462438E+00  0.000000000000E+00  0.115769331558E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.481622675214E+01  0.485427894670E+02  0.366266113583E+00  0.000000000000E+00  0.000000000000E+00  0.799468922519E-02  0.617954143437E+02  0.000000000000E+00  0.000000000000E+00  0.190178904356E+02
  0.950705863535E+00  0.000000000000E+00  0.112519875510E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.481506424551E+01  0.508056502135E+02  0.339947144890E+00  0.000000000000E+00  0.000000000000E+00  0.708800669492E-02  0.658011039543E+02  0.000000000000E+00  0.000000000000E+00  0.177458675849E+02
  0.954082203526E+00  0.000000000000E+00  0.109114833385E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.479534265823E+01  0.529779202798E+02  0.313590106357E+00  0.000000000000E+00  0.000000000000E+00  0.624467356472E-02  0.698002759976E+02  0.000000000000E+00  0.000000000000E+00  0.165303866637E+02
  0.957307781791E+00  0.000000000000E+00  0.105543341575E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.475399248775E+01  0.550011386616E+02  0.287301442500E+00  0.000000000000E+00  0.000000000000E+00  0.546320207478E-02  0.736805532405E+02  0.000000000000E+00  0.000000000000E+00  0.153691798978E+02
  0.960388707829E+00  0.000000000000E+00  0.101794440976E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.468771926787E+01  0.568064789874E+02  0.261199003181E+00  0.000000000000E+00  0.000000000000E+00  0.474195999700E-02  0.772912569717E+02  0.000000000000E+00  0.000000000000E+00  0.142600478707E+02
  0.963330900918E+00  0.000000000000E+00  0.978573895990E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.459310524893E+01  0.583157658155E+02  0.235413571656E+00  0.000000000000E+00  0.000000000000E+00  0.407919584363E-02  0.804366860044E+02  0.000000000000E+00  0.000000000000E+00  0.132008596443E+02
  0.966140090518E+00  0.000000000000E+00  0.937221041400E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.446677608642E+01  0.594441872334E+02  0.210090275654E+00  0.000000000000E+00  0.000000000000E+00  0.347306878800E-02  0.828710253053E+02  0.000000000000E+00  0.000000000000E+00  0.121895526161E+02
  0.968821817313E+00  0.000000000000E+00  0.893797676772E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.430565149431E+01  0.601054164864E+02  0.185389666221E+00  0.000000000000E+00  0.000000000000E+00  0.292168526567E-02  0.842972505395E+02  0.000000000000E+00  0.000000000000E+00  0.112241321417E+02
  0.971381434842E+00  0.000000000000E+00  0.848236475085E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.410729701032E+01  0.602199011670E+02  0.161488156173E+00  0.000000000000E+00  0.000000000000E+00  0.242314492553E-02  0.843737443621E+02  0.000000000000E+00  0.000000000000E+00  0.103026709501E+02
  0.973824111625E+00  0.000000000000E+00  0.800501729409E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.387038575288E+01  0.597269622226E+02  0.138577407953E+00  0.000000000000E+00  0.000000000000E+00  0.197559947046E-02  0.827340397514E+02  0.000000000000E+00  0.000000000000E+00  0.942330837547E+01
  0.976154833749E+00  0.000000000000E+00  0.750603250041E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.359526002082E+01  0.586009550303E+02  0.116862166546E+00  0.000000000000E+00  0.000000000000E+00  0.157732862581E-02  0.790268950499E+02  0.000000000000E+00  0.000000000000E+00  0.858424942949E+01
  0.978378407823E+00  0.000000000000E+00  0.698613820493E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.328454781362E+01  0.568709742790E+02  0.965559704375E-01  0.000000000000E+00  0.000000000000E+00  0.122683650721E-02  0.729849599793E+02  0.000000000000E+00  0.000000000000E+00  0.778376373451E+01
  0.980499464277E+00  0.000000000000E+00  0.644690299726E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.294373500487E+01  0.546424028765E+02  0.778741558658E-01  0.000000000000E+00  0.000000000000E+00  0.922964316063E-03  0.645284298011E+02  0.000000000000E+00  0.000000000000E+00  0.702018433817E+01
  0.982522460931E+00  0.000000000000E+00  0.589097400549E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.258152186669E+01  0.521171922365E+02  0.610235692927E-01  0.000000000000E+00  0.000000000000E+00  0.664989879290E-03  0.538701048048E+02  0.000000000000E+00  0.000000000000E+00  0.629190642677E+01
