                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.402840897992E+00  0.135086230117E-07  0.135347015429E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.224953904385E+01  0.000000000000E+00  0.000000000000E+00  0.118978159909E+03  0.000000000000E+00  0.189071591662E-01  0.261190891424E+02  0.999645798173E+00  0.999999879692E+00  0.349797563570E+02
  0.407450971182E+00  0.126722834230E-07  0.133583576953E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.225673848162E+01  0.000000000000E+00  0.000000000000E+00  0.125953696780E+03  0.000000000000E+00  0.179172069227E-01  0.278015691714E+02  0.999553936087E+00  0.999999849568E+00  0.333200123533E+02
  0.411893737579E+00  0.118689879604E-07  0.131781704357E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.226140715150E+01  0.000000000000E+00  0.000000000000E+00  0.133462102506E+03  0.000000000000E+00  0.169441892333E-01  0.295846623593E+02  0.999424868261E+00  0.999999806868E+00  0.317205030648E+02
  0.416172888387E+00  0.110988575950E-07  0.129939888540E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.226339899593E+01  0.000000000000E+00  0.000000000000E+00  0.141554317658E+03  0.000000000000E+00  0.159896144752E-01  0.314740717416E+02  0.999241423017E+00  0.999999745308E+00  0.301798995644E+02
  0.420292241784E+00  0.103618406304E-07  0.128056422115E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.226255426935E+01  0.000000000000E+00  0.000000000000E+00  0.150288789486E+03  0.000000000000E+00  0.150547106619E-01  0.334752848397E+02  0.999741444780E+00  0.999999654765E+00  0.286968272098E+02
  0.424255720573E+00  0.965773524308E-08  0.126129380936E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.225869762266E+01  0.000000000000E+00  0.000000000000E+00  0.159729860734E+03  0.000000000000E+00  0.141407347713E-01  0.355935553467E+02  0.999947747113E+00  0.999999518842E+00  0.272698736922E+02
  0.428067331145E+00  0.898620806662E-08  0.124156623765E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.225163674400E+01  0.000000000000E+00  0.000000000000E+00  0.169947498216E+03  0.000000000000E+00  0.132490136148E-01  0.378336934084E+02  0.999992133571E+00  0.999999310629E+00  0.258975966087E+02
  0.431731143791E+00  0.834680995607E-08  0.122135782993E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.224116003209E+01  0.000000000000E+00  0.000000000000E+00  0.181020676964E+03  0.000000000000E+00  0.123806851446E-01  0.401995445820E+02  0.999999165412E+00  0.999998984827E+00  0.245785305508E+02
  0.435251274365E+00  0.773899116136E-08  0.120064242046E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.222703442107E+01  0.000000000000E+00  0.000000000000E+00  0.193038300479E+03  0.000000000000E+00  0.115367488722E-01  0.426938050425E+02  0.999999941599E+00  0.999998463801E+00  0.233111937053E+02
  0.438631867300E+00  0.716211606315E-08  0.117939115271E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.220900335581E+01  0.000000000000E+00  0.000000000000E+00  0.206100207639E+03  0.000000000000E+00  0.107181033704E-01  0.453174579724E+02  0.999999997510E+00  0.999997612120E+00  0.220940939714E+02
  0.441877079941E+00  0.661547654561E-08  0.115757229559E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.218678488983E+01  0.000000000000E+00  0.000000000000E+00  0.220318571304E+03  0.000000000000E+00  0.992555848186E-02  0.480690293532E+02  0.999999999941E+00  0.999996189346E+00  0.209257345982E+02
  0.444991068194E+00  0.609830413016E-08  0.113515106750E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.216007007062E+01  0.000000000000E+00  0.000000000000E+00  0.235819580131E+03  0.000000000000E+00  0.915984178918E-02  0.509436431854E+02  0.999999999999E+00  0.999993761286E+00  0.198046193539E+02
  0.447977973432E+00  0.560978139728E-08  0.111208947366E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.212852186772E+01  0.000000000000E+00  0.000000000000E+00  0.252745395490E+03  0.000000000000E+00  0.842160482332E-02  0.539318027503E+02  0.100000000000E+01  0.999989531033E+00  0.187292572385E+02
  0.450841910627E+00  0.514905247320E-08  0.108834617081E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.209177500980E+01  0.000000000000E+00  0.000000000000E+00  0.271256426620E+03  0.000000000000E+00  0.771143013892E-02  0.570178219333E+02  0.100000000000E+01  0.999982013549E+00  0.176981667566E+02
  0.453586957663E+00  0.471523239526E-08  0.106387638144E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.204943725540E+01  0.000000000000E+00  0.000000000000E+00  0.291533997401E+03  0.000000000000E+00  0.702983956342E-02  0.601778238752E+02  0.100000000000E+01  0.999968402662E+00  0.167098797663E+02
  0.456217145764E+00  0.430741543356E-08  0.103863189061E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.200109284154E+01  0.000000000000E+00  0.000000000000E+00  0.313783512833E+03  0.000000000000E+00  0.637730388351E-02  0.633772199047E+02  0.100000000000E+01  0.999953222070E+00  0.157629449239E+02
  0.458736450995E+00  0.392468254301E-08  0.101256117367E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.194630914879E+01  0.000000000000E+00  0.000000000000E+00  0.338238287830E+03  0.000000000000E+00  0.575425429964E-02  0.665675895027E+02  0.100000000000E+01  0.999982244738E+00  0.148559307446E+02
  0.461148786769E+00  0.356610820141E-08  0.985609725203E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.188464800276E+01  0.000000000000E+00  0.000000000000E+00  0.365164290552E+03  0.000000000000E+00  0.516109604543E-02  0.696829167424E+02  0.100000000000E+01  0.999993891759E+00  0.139874282997E+02
  0.463457997308E+00  0.323076676245E-08  0.957720689905E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.181568350272E+01  0.000000000000E+00  0.000000000000E+00  0.394866200544E+03  0.000000000000E+00  0.459822459686E-02  0.726352250031E+02  0.100000000000E+01  0.999998119283E+00  0.131560535714E+02
  0.465667851988E+00  0.291773842900E-08  0.928835937608E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.173902879895E+01  0.000000000000E+00  0.000000000000E+00  0.427695425792E+03  0.000000000000E+00  0.406604482349E-02  0.753098305551E+02  0.100000000000E+01  0.999999489337E+00  0.123604494880E+02
  0.467782040520E+00  0.262611498383E-08  0.898897779103E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.165437474326E+01  0.000000000000E+00  0.000000000000E+00  0.464061120725E+03  0.000000000000E+00  0.356499314988E-02  0.775607693431E+02  0.100000000000E+01  0.999999879809E+00  0.115992876597E+02
  0.469804168897E+00  0.235500534813E-08  0.867851585343E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.156154359937E+01  0.000000000000E+00  0.000000000000E+00  0.504445886877E+03  0.000000000000E+00  0.309556210786E-02  0.792075241263E+02  0.100000000000E+01  0.999999975962E+00  0.108712698364E+02
  0.471737756061E+00  0.210354102012E-08  0.835649642247E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.146056060312E+01  0.000000000000E+00  0.000000000000E+00  0.549428842889E+03  0.000000000000E+00  0.265832526986E-02  0.800350761538E+02  0.100000000000E+01  0.999999996006E+00  0.101751291096E+02
  0.473586231219E+00  0.187088131904E-08  0.802256622826E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.135174437421E+01  0.000000000000E+00  0.000000000000E+00  0.599720277093E+03  0.000000000000E+00  0.225395805404E-02  0.798005378469E+02  0.100000000000E+01  0.999999999462E+00  0.950963087698E+01
  0.475352931767E+00  0.165621817486E-08  0.767657035944E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.123581290998E+01  0.000000000000E+00  0.000000000000E+00  0.656214304557E+03  0.000000000000E+00  0.188324587976E-02  0.782509444137E+02  0.100000000000E+01  0.999999999943E+00  0.887357359094E+01
  0.477041101763E+00  0.145877984135E-08  0.731864821782E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.111399388494E+01  0.000000000000E+00  0.000000000000E+00  0.720068927338E+03  0.000000000000E+00  0.154706559191E-02  0.751573564995E+02  0.100000000000E+01  0.999999999995E+00  0.826578930815E+01
  0.478653890896E+00  0.127783237093E-08  0.694934768327E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.988115657895E+00  0.000000000000E+00  0.000000000000E+00  0.792826512597E+03  0.000000000000E+00  0.124632012155E-02  0.703684587197E+02  0.100000000000E+01  0.100000000000E+01  0.768514405975E+01
  0.480194353914E+00  0.111267718965E-08  0.656974484302E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.860640714607E+00  0.000000000000E+00  0.000000000000E+00  0.876591469608E+03  0.000000000000E+00  0.981803637921E-03  0.638797619023E+02  0.100000000000E+01  0.100000000000E+01  0.713053805824E+01
  0.481665450459E+00  0.962642896055E-09  0.618154298278E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.734593382032E+00  0.000000000000E+00  0.000000000000E+00  0.974285083830E+03  0.000000000000E+00  0.753981945623E-03  0.559009652173E+02  0.100000000000E+01  0.100000000000E+01  0.660090575775E+01
  0.483070045259E+00  0.827070140941E-09  0.578711092569E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.613341700113E+00  0.000000000000E+00  0.000000000000E+00  0.108999994070E+04  0.000000000000E+00  0.562698822586E-03  0.468883786057E+02  0.100000000000E+01  0.100000000000E+01  0.609521578259E+01
  0.484410908657E+00  0.705290713053E-09  0.538941747029E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.500232303867E+00  0.000000000000E+00  0.000000000000E+00  0.122948075782E+04  0.000000000000E+00  0.406864675235E-03  0.375053254046E+02  0.100000000000E+01  0.100000000000E+01  0.561247073872E+01
  0.485690717421E+00  0.596605227275E-09  0.499183801314E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.398143826470E+00  0.000000000000E+00  0.000000000000E+00  0.140077276994E+04  0.000000000000E+00  0.284231548960E-03  0.284974720988E+02  0.100000000000E+01  0.100000000000E+01  0.515170692112E+01
  0.486912055813E+00  0.500266367262E-09  0.459785379685E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.309085291418E+00  0.000000000000E+00  0.000000000000E+00  0.161511743763E+04  0.000000000000E+00  0.191370159308E-03  0.205193711155E+02  0.100000000000E+01  0.100000000000E+01  0.471199392983E+01
  0.488077416875E+00  0.415474045141E-09  0.421071416198E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.233971783197E+00  0.000000000000E+00  0.000000000000E+00  0.188825663311E+04  0.000000000000E+00  0.123908885644E-03  0.139878706178E+02  0.100000000000E+01  0.100000000000E+01  0.429243420593E+01
  0.489189203912E+00  0.341384610142E-09  0.383315417832E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.172641228144E+00  0.000000000000E+00  0.000000000000E+00  0.224245314436E+04  0.000000000000E+00  0.769876607958E-04  0.902747645960E+01  0.100000000000E+01  0.100000000000E+01  0.389216249823E+01
  0.490249732138E+00  0.277130862693E-09  0.346723575974E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.124074385666E+00  0.000000000000E+00  0.000000000000E+00  0.270978904796E+04  0.000000000000E+00  0.457874686681E-04  0.551650420986E+01  0.100000000000E+01  0.100000000000E+01  0.351034527045E+01
