                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.387972335175E+00  0.121921813172E-08  0.145081724167E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.303802296262E+01  0.204430792775E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.226105950874E-01  0.211324526066E+02  0.000000000000E+00  0.000000000000E+00  0.403309590326E+02
  0.393104844359E+00  0.116758356854E-08  0.143467045382E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.309578333267E+01  0.216001519509E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.214979518007E-01  0.225619306800E+02  0.000000000000E+00  0.000000000000E+00  0.384832099254E+02
  0.398059977422E+00  0.111598298953E-08  0.141814240245E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.315194943471E+01  0.228193670045E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.203929898935E-01  0.240882108620E+02  0.000000000000E+00  0.000000000000E+00  0.366993178049E+02
  0.402840897992E+00  0.106461715553E-08  0.140121462368E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.320623241552E+01  0.241036247310E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.192987177541E-01  0.257183363074E+02  0.000000000000E+00  0.000000000000E+00  0.349781437364E+02
  0.407450971182E+00  0.101366999553E-08  0.138386651096E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.325830676813E+01  0.254557902288E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.182179744670E-01  0.274596615419E+02  0.000000000000E+00  0.000000000000E+00  0.333184762494E+02
  0.411893737579E+00  0.963308708032E-09  0.136607513187E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.330780564096E+01  0.268786279712E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.171534287336E-01  0.293197695237E+02  0.000000000000E+00  0.000000000000E+00  0.317190407007E+02
  0.416172888387E+00  0.913683932933E-09  0.134781502875E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.335431568402E+01  0.283747136159E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.161075806171E-01  0.313063417165E+02  0.000000000000E+00  0.000000000000E+00  0.301785082245E+02
  0.420292241784E+00  0.864930156650E-09  0.132905800429E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.339737143705E+01  0.299463164842E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.150827657366E-01  0.334269636739E+02  0.000000000000E+00  0.000000000000E+00  0.286955042418E+02
  0.424255720573E+00  0.817166170738E-09  0.130977289506E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.343644929983E+01  0.315952446190E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.140811614969E-01  0.356888430809E+02  0.000000000000E+00  0.000000000000E+00  0.272686165090E+02
  0.428067331145E+00  0.770495714833E-09  0.128992533753E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.347096117873E+01  0.333226426429E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.131047949082E-01  0.380984102052E+02  0.000000000000E+00  0.000000000000E+00  0.258964026897E+02
  0.431731143791E+00  0.725008193639E-09  0.126947753420E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.350024798543E+01  0.351287308674E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.121555515330E-01  0.406607621382E+02  0.000000000000E+00  0.000000000000E+00  0.245773974427E+02
  0.435251274365E+00  0.680779491772E-09  0.124838803168E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.352357328209E+01  0.370124724579E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.112351850911E-01  0.433789020819E+02  0.000000000000E+00  0.000000000000E+00  0.233101190234E+02
  0.438631867300E+00  0.637872862652E-09  0.122661152764E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.354011753714E+01  0.389711542584E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.103453272583E-01  0.462527136948E+02  0.000000000000E+00  0.000000000000E+00  0.220930753996E+02
  0.441877079941E+00  0.596339833747E-09  0.120409873195E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.354897369166E+01  0.409998667306E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.948749720743E-02  0.492775993379E+02  0.000000000000E+00  0.000000000000E+00  0.209247698896E+02
  0.444991068194E+00  0.556221164230E-09  0.118079631737E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.354914505670E+01  0.430908702850E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.866311044739E-02  0.524427025483E+02  0.000000000000E+00  0.000000000000E+00  0.198037063304E+02
  0.447977973432E+00  0.517547856521E-09  0.115664700937E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.353954698291E+01  0.452328405038E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.787348651315E-02  0.557286341309E+02  0.000000000000E+00  0.000000000000E+00  0.187283937909E+02
  0.450841910627E+00  0.480342170499E-09  0.113158988323E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.351901427538E+01  0.474099954471E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.711985502528E-02  0.591046365490E+02  0.000000000000E+00  0.000000000000E+00  0.176973508439E+02
  0.453586957663E+00  0.444618615395E-09  0.110556095923E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.348631695819E+01  0.496011271650E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.640335954972E-02  0.625251669503E+02  0.000000000000E+00  0.000000000000E+00  0.167091094151E+02
  0.456217145764E+00  0.410385112239E-09  0.107849421461E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.344018767751E+01  0.517785901240E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.572505852840E-02  0.659259765130E+02  0.000000000000E+00  0.000000000000E+00  0.157622182279E+02
  0.458736450995E+00  0.377644267395E-09  0.105032316091E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.337936464660E+01  0.539073449720E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.508592229494E-02  0.692199416569E+02  0.000000000000E+00  0.000000000000E+00  0.148552458633E+02
  0.461148786769E+00  0.346394665658E-09  0.102098316308E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.330265434874E+01  0.559442190591E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.448682483695E-02  0.722931933767E+02  0.000000000000E+00  0.000000000000E+00  0.139867834577E+02
  0.463457997308E+00  0.316632126540E-09  0.990414692381E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.320901782474E+01  0.578376234635E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.392852854950E-02  0.750025165752E+02  0.000000000000E+00  0.000000000000E+00  0.131554470570E+02
  0.465667851988E+00  0.288351017133E-09  0.958567691008E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.309768269731E+01  0.595280492611E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.341165984950E-02  0.771755324965E+02  0.000000000000E+00  0.000000000000E+00  0.123598796523E+02
  0.467782040520E+00  0.261545409516E-09  0.925407157908E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.296827940397E+01  0.609497280822E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.293667340306E-02  0.786157194717E+02  0.000000000000E+00  0.000000000000E+00  0.115987529147E+02
  0.469804168897E+00  0.236209833283E-09  0.890919908445E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.282099379529E+01  0.620338385434E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.250380321087E-02  0.791145925400E+02  0.000000000000E+00  0.000000000000E+00  0.108707686541E+02
  0.471737756061E+00  0.212339828342E-09  0.855122188051E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.265671926449E+01  0.627135084586E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.211300036076E-02  0.784728768726E+02  0.000000000000E+00  0.000000000000E+00  0.101746600204E+02
  0.473586231219E+00  0.189932066974E-09  0.818067426639E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.247718121872E+01  0.629305422278E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.176386029973E-02  0.765307080700E+02  0.000000000000E+00  0.000000000000E+00  0.950919246835E+01
  0.475352931767E+00  0.168983802941E-09  0.779852962000E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.228499836688E+01  0.626432791779E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.145554702239E-02  0.732034894679E+02  0.000000000000E+00  0.000000000000E+00  0.887316450553E+01
  0.477041101763E+00  0.149491533321E-09  0.740624180057E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.208364435159E+01  0.618343552870E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.118672679781E-02  0.685156513764E+02  0.000000000000E+00  0.000000000000E+00  0.826540824254E+01
  0.478653890896E+00  0.131448961585E-09  0.700574442302E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.187728514765E+01  0.605166355805E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.955528030419E-03  0.626211778540E+02  0.000000000000E+00  0.000000000000E+00  0.768478976277E+01
  0.480194353914E+00  0.114844339888E-09  0.659939616185E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.167049403565E+01  0.587355325915E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.759543946332E-03  0.558002467640E+02  0.000000000000E+00  0.000000000000E+00  0.713020932946E+01
  0.481665450459E+00  0.996578029386E-10  0.618987053955E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.146788083327E+01  0.565664787646E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.595889647022E-03  0.484274782613E+02  0.000000000000E+00  0.000000000000E+00  0.660060144583E+01
  0.483070045259E+00  0.858591685613E-10  0.578000273254E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.127370187315E+01  0.541065023047E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.461319416397E-03  0.409180323714E+02  0.000000000000E+00  0.000000000000E+00  0.609493478376E+01
  0.484410908657E+00  0.734067406675E-10  0.537261874075E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.109152625147E+01  0.514577515739E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.352397201476E-03  0.336677370606E+02  0.000000000000E+00  0.000000000000E+00  0.561221199518E+01
  0.485690717421E+00  0.622472792300E-10  0.497037488686E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.924013432087E+00  0.487079044682E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.265654249331E-03  0.270014834694E+02  0.000000000000E+00  0.000000000000E+00  0.515146941950E+01
  0.486912055813E+00  0.523171192048E-10  0.457562622905E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.772822791531E+00  0.459240188485E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.197677903589E-03  0.211368912861E+02  0.000000000000E+00  0.000000000000E+00  0.471177669966E+01
  0.488077416875E+00  0.435441374195E-10  0.419033562511E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.638651491131E+00  0.431611707431E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.145200689882E-03  0.161732830886E+02  0.000000000000E+00  0.000000000000E+00  0.429223631811E+01
  0.489189203912E+00  0.358503336472E-10  0.381603308914E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.521376230735E+00  0.404697898959E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.105229779253E-03  0.121089218554E+02  0.000000000000E+00  0.000000000000E+00  0.389198306355E+01
  0.490249732138E+00  0.291545076527E-10  0.345382480959E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.420253494518E+00  0.378951158935E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.751559109087E-04  0.887354267114E+01  0.000000000000E+00  0.000000000000E+00  0.351018343812E+01
